X,CH2,Start,Increment,
Sequence,Volt,-6.9999998435e-002,9.9999997474e-005,
0,5.920e-002,
1,-5.920e-002,
2,5.920e-002,
3,-5.920e-002,
4,0.000e000,
5,-1.184e-001,
6,0.000e000,
7,-1.776e-001,
8,-1.184e-001,
9,-2.368e-001,
10,-1.184e-001,
11,-2.960e-001,
12,-1.776e-001,
13,-3.552e-001,
14,-2.960e-001,
15,-4.736e-001,
16,-4.144e-001,
17,-5.920e-001,
18,-5.328e-001,
19,-7.695e-001,
20,-7.104e-001,
21,-9.472e-001,
22,-8.880e-001,
23,-1.124e000,
24,-1.065e000,
25,-1.361e000,
26,-1.243e000,
27,-1.539e000,
28,-1.420e000,
29,-1.716e000,
30,-1.657e000,
31,-1.894e000,
32,-1.776e000,
33,-2.012e000,
34,-1.953e000,
35,-2.190e000,
36,-2.131e000,
37,-2.308e000,
38,-2.249e000,
39,-2.486e000,
40,-2.368e000,
41,-2.604e000,
42,-2.486e000,
43,-2.723e000,
44,-2.604e000,
45,-2.782e000,
46,-2.723e000,
47,-2.841e000,
48,-2.782e000,
49,-2.960e000,
50,-2.841e000,
51,-3.019e000,
52,-2.960e000,
53,-3.078e000,
54,-3.019e000,
55,-3.196e000,
56,-3.078e000,
57,-3.196e000,
58,-3.137e000,
59,-3.256e000,
60,-3.196e000,
61,-3.315e000,
62,-3.256e000,
63,-3.374e000,
64,-3.315e000,
65,-3.433e000,
66,-3.433e000,
67,-3.315e000,
68,-3.374e000,
69,-3.492e000,
70,-3.492e000,
71,-3.433e000,
72,-3.433e000,
73,-3.552e000,
74,-3.552e000,
75,-3.433e000,
76,-3.552e000,
77,-3.433e000,
78,-3.552e000,
79,-3.433e000,
80,-3.492e000,
81,-3.552e000,
82,-3.552e000,
83,-3.492e000,
84,-3.552e000,
85,-3.492e000,
86,-3.552e000,
87,-3.492e000,
88,-3.492e000,
89,-3.552e000,
90,-3.552e000,
91,-3.492e000,
92,-3.492e000,
93,-3.611e000,
94,-3.492e000,
95,-3.670e000,
96,-3.552e000,
97,-3.670e000,
98,-3.611e000,
99,-3.788e000,
100,-3.729e000,
101,-3.907e000,
102,-3.788e000,
103,-4.025e000,
104,-3.907e000,
105,-4.144e000,
106,-4.025e000,
107,-4.203e000,
108,-4.144e000,
109,-4.262e000,
110,-4.203e000,
111,-4.321e000,
112,-4.262e000,
113,-4.380e000,
114,-4.321e000,
115,-4.380e000,
116,-4.380e000,
117,-4.321e000,
118,-4.380e000,
119,-4.262e000,
120,-4.380e000,
121,-4.262e000,
122,-4.321e000,
123,-4.203e000,
124,-4.262e000,
125,-4.144e000,
126,-4.203e000,
127,-4.025e000,
128,-4.084e000,
129,-3.907e000,
130,-4.025e000,
131,-3.788e000,
132,-3.907e000,
133,-3.670e000,
134,-3.788e000,
135,-3.611e000,
136,-3.670e000,
137,-3.552e000,
138,-3.611e000,
139,-3.492e000,
140,-3.492e000,
141,-3.611e000,
142,-3.552e000,
143,-3.492e000,
144,-3.552e000,
145,-3.492e000,
146,-3.552e000,
147,-3.433e000,
148,-3.552e000,
149,-3.433e000,
150,-3.552e000,
151,-3.433e000,
152,-3.433e000,
153,-3.552e000,
154,-3.433e000,
155,-3.492e000,
156,-3.492e000,
157,-3.433e000,
158,-3.492e000,
159,-3.374e000,
160,-3.492e000,
161,-3.374e000,
162,-3.374e000,
163,-3.433e000,
164,-3.433e000,
165,-3.315e000,
166,-3.315e000,
167,-3.433e000,
168,-3.374e000,
169,-3.256e000,
170,-3.315e000,
171,-3.196e000,
172,-3.256e000,
173,-3.137e000,
174,-3.196e000,
175,-3.078e000,
176,-3.137e000,
177,-3.019e000,
178,-3.137e000,
179,-2.960e000,
180,-3.078e000,
181,-2.900e000,
182,-2.960e000,
183,-2.782e000,
184,-2.900e000,
185,-2.723e000,
186,-2.841e000,
187,-2.664e000,
188,-2.782e000,
189,-2.545e000,
190,-2.664e000,
191,-2.486e000,
192,-2.545e000,
193,-2.308e000,
194,-2.427e000,
195,-2.190e000,
196,-2.249e000,
197,-2.072e000,
198,-2.131e000,
199,-1.953e000,
200,-2.012e000,
201,-1.776e000,
202,-1.835e000,
203,-1.598e000,
204,-1.716e000,
205,-1.480e000,
206,-1.539e000,
207,-1.302e000,
208,-1.361e000,
209,-1.124e000,
210,-1.184e000,
211,-9.472e-001,
212,-1.006e000,
213,-7.695e-001,
214,-8.288e-001,
215,-5.920e-001,
216,-6.512e-001,
217,-4.144e-001,
218,-5.328e-001,
219,-3.552e-001,
220,-4.144e-001,
221,-2.368e-001,
222,-3.552e-001,
223,-1.776e-001,
224,-2.960e-001,
225,-1.184e-001,
226,-1.776e-001,
227,-5.920e-002,
228,-5.920e-002,
229,-1.776e-001,
230,-1.184e-001,
231,0.000e000,
232,-5.920e-002,
233,5.920e-002,
234,5.920e-002,
235,-5.920e-002,
236,0.000e000,
237,1.184e-001,
238,1.184e-001,
239,0.000e000,
240,5.920e-002,
241,1.776e-001,
242,1.776e-001,
243,5.920e-002,
244,1.184e-001,
245,2.368e-001,
246,1.184e-001,
247,2.960e-001,
248,1.776e-001,
249,3.552e-001,
250,2.368e-001,
251,4.144e-001,
252,2.960e-001,
253,4.736e-001,
254,3.552e-001,
255,5.328e-001,
256,4.736e-001,
257,6.512e-001,
258,5.328e-001,
259,7.695e-001,
260,6.512e-001,
261,8.880e-001,
262,8.288e-001,
263,1.065e000,
264,1.006e000,
265,1.243e000,
266,1.184e000,
267,1.480e000,
268,1.420e000,
269,1.657e000,
270,1.598e000,
271,1.835e000,
272,1.776e000,
273,2.012e000,
274,1.953e000,
275,2.190e000,
276,2.131e000,
277,2.308e000,
278,2.249e000,
279,2.486e000,
280,2.427e000,
281,2.604e000,
282,2.545e000,
283,2.723e000,
284,2.664e000,
285,2.841e000,
286,2.782e000,
287,2.960e000,
288,2.900e000,
289,3.019e000,
290,2.960e000,
291,3.078e000,
292,3.019e000,
293,3.196e000,
294,3.078e000,
295,3.256e000,
296,3.196e000,
297,3.315e000,
298,3.256e000,
299,3.374e000,
300,3.315e000,
301,3.433e000,
302,3.374e000,
303,3.492e000,
304,3.433e000,
305,3.552e000,
306,3.492e000,
307,3.611e000,
308,3.552e000,
309,3.670e000,
310,3.552e000,
311,3.670e000,
312,3.611e000,
313,3.729e000,
314,3.611e000,
315,3.729e000,
316,3.729e000,
317,3.611e000,
318,3.670e000,
319,3.729e000,
320,3.670e000,
321,3.788e000,
322,3.670e000,
323,3.788e000,
324,3.670e000,
325,3.788e000,
326,3.670e000,
327,3.788e000,
328,3.670e000,
329,3.788e000,
330,3.670e000,
331,3.788e000,
332,3.670e000,
333,3.788e000,
334,3.670e000,
335,3.788e000,
336,3.729e000,
337,3.848e000,
338,3.729e000,
339,3.907e000,
340,3.848e000,
341,3.966e000,
342,3.907e000,
343,4.084e000,
344,4.025e000,
345,4.203e000,
346,4.084e000,
347,4.321e000,
348,4.203e000,
349,4.380e000,
350,4.321e000,
351,4.440e000,
352,4.380e000,
353,4.499e000,
354,4.440e000,
355,4.558e000,
356,4.558e000,
357,4.440e000,
358,4.499e000,
359,4.558e000,
360,4.499e000,
361,4.558e000,
362,4.558e000,
363,4.440e000,
364,4.499e000,
365,4.380e000,
366,4.499e000,
367,4.321e000,
368,4.380e000,
369,4.203e000,
370,4.321e000,
371,4.144e000,
372,4.203e000,
373,4.025e000,
374,4.084e000,
375,3.907e000,
376,3.966e000,
377,3.788e000,
378,3.907e000,
379,3.729e000,
380,3.848e000,
381,3.670e000,
382,3.670e000,
383,3.788e000,
384,3.670e000,
385,3.788e000,
386,3.670e000,
387,3.788e000,
388,3.670e000,
389,3.788e000,
390,3.670e000,
391,3.788e000,
392,3.670e000,
393,3.788e000,
394,3.670e000,
395,3.788e000,
396,3.729e000,
397,3.670e000,
398,3.670e000,
399,3.729e000,
400,3.729e000,
401,3.611e000,
402,3.729e000,
403,3.611e000,
404,3.611e000,
405,3.670e000,
406,3.670e000,
407,3.552e000,
408,3.670e000,
409,3.552e000,
410,3.611e000,
411,3.492e000,
412,3.552e000,
413,3.433e000,
414,3.552e000,
415,3.374e000,
416,3.433e000,
417,3.315e000,
418,3.433e000,
419,3.256e000,
420,3.374e000,
421,3.196e000,
422,3.315e000,
423,3.137e000,
424,3.196e000,
425,3.019e000,
426,3.137e000,
427,2.960e000,
428,3.078e000,
429,2.900e000,
430,2.960e000,
431,2.782e000,
432,2.900e000,
433,2.664e000,
434,2.782e000,
435,2.545e000,
436,2.664e000,
437,2.427e000,
438,2.486e000,
439,2.308e000,
440,2.368e000,
441,2.190e000,
442,2.249e000,
443,2.012e000,
444,2.072e000,
445,1.835e000,
446,1.953e000,
447,1.657e000,
448,1.776e000,
449,1.480e000,
450,1.598e000,
451,1.302e000,
452,1.420e000,
453,1.124e000,
454,1.243e000,
455,9.472e-001,
456,1.006e000,
457,7.695e-001,
458,8.288e-001,
459,6.512e-001,
